Location,Date,Species,IOC_14.1,English,BTO,ABR,nuclear species,,Family,Long,Lat,Alt,number,M,F,MC,AC,Area,Season,Group,顺序,有无录音,Record,Note,M序号,M录前,M参加,M call,有鹛,有山雀,Mtype,initiator,F序号,F参加,F call,Type
Foping,2024/11/21 16:41,大嘴乌鸦,Corvus macrorhynchos,Large-billed Crow,Others,LACR,,,Corvidae,107.772904,33.590908,1168,6,,,,,凉风垭,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/21 16:56,红嘴相思鸟,Leiothrix lutea,Red-billed Leiothrix,Babbler,RBLE,,,Leiothrichidae,107.773741,33.590045,1224,6,,,,,凉风垭,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/21 16:56,黑领噪鹛,Pterorhinus pectoralis,Greater Necklaced Laughingthrush,Babbler,GRNE,Yes,,Leiothrichidae,107.773786,33.590085,1221,3,,,,,凉风垭,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/22 07:38,白颊噪鹛,Pterorhinus sannio,White-browed Laughingthrush,Babbler,WBLT,#N/A,,Leiothrichidae,107.761309,33.603063,1161,5,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/22 07:43,小燕尾,Enicurus scouleri,Little Forktail,Others,LIFO,#N/A,,Muscicapidae,107.761741,33.604716,1160,4,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/22 07:53,白冠燕尾,Enicurus leschenaulti,White-crowned Forktail,Others,WCFT,#N/A,,Muscicapidae,107.760888,33.610224,1163,2,,,,,东河,Winter,,,,11220759 empty,,,,,,,,,,,,,
Foping,2024/11/22 08:02,红嘴蓝鹊,Urocissa erythroryncha,Red-billed Blue Magpie,Others,RBBM,,,Corvidae,107.759066,33.610791,1193,3,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/22 08:25,红嘴相思鸟,Leiothrix lutea,Red-billed Leiothrix,Babbler,RBLE,,,Leiothrichidae,107.759368,33.613508,1200,6,M,,MC,,东河,Winter,M204,1,Y,11220816,,204,0,1,1,有,无,Babbler,,,,,
Foping,2024/11/22 09:12,白喉噪鹛,Pterorhinus albogularis,White-throated Laughingthrush,Babbler,WHLA,#N/A,,Leiothrichidae,107.759233,33.61315,1191,30,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/22 09:32,绿翅短脚鹎,Ixos mcclellandii,Mountain Bulbul,Others,MOBU,,,Pycnonotidae,107.761405,33.607379,1158,2,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/22 09:32,橙翅噪鹛,Trochalopteron elliotii,Elliot's Laughingthrush,Babbler,ELLA,#N/A,,Leiothrichidae,107.761405,33.607379,1158,5,,F,,,东河,Winter,F47,1,N,11220937射击无反应,f,,,,,,,,,47,3,0,Babbler
Foping,2024/11/22 09:32,红嘴相思鸟,Leiothrix lutea,Red-billed Leiothrix,Babbler,RBLE,,,Leiothrichidae,107.761405,33.607379,1158,3,,F,,,东河,Winter,F47,2,,,,,,,,,,,,,,,
Foping,2024/11/22 09:41,棕颈钩嘴鹛,Pomatorhinus ruficollis,Streak-breasted Scimitar Babbler,Babbler,SBSB,,,Timaliidae,107.761796,33.605656,1160,3,,F,,,东河,Winter,F47,3,,,f,,,,,,,,,,,,
Foping,2024/11/22 09:41,红嘴相思鸟,Leiothrix lutea,Red-billed Leiothrix,Babbler,RBLE,,,Leiothrichidae,107.761796,33.605656,1160,4,,F,,,东河,Winter,F48,1,,,f两个都没(￣～￣)嚼！,,,,,,,,,,,,
Foping,2024/11/22 09:48,橙翅噪鹛,Trochalopteron elliotii,Elliot's Laughingthrush,Babbler,ELLA,#N/A,,Leiothrichidae,107.761751,33.605482,1162,10,,F,,,东河,Winter,F48,2,,,f,,,,,,,,,48,3,,Babbler
Foping,2024/11/22 10:04,领雀嘴鹎,Spizixos semitorques,Collared Finchbill,Others,COFI,#N/A,,Pycnonotidae,107.761356,33.603751,1158,3,,F,,,东河,Winter,F48,3,,,f,,,,,,,,,,,,
Foping,2024/11/22 12:39,橙翅噪鹛,Trochalopteron elliotii,Elliot's Laughingthrush,Babbler,ELLA,#N/A,,Leiothrichidae,107.778901,33.599396,1210,5,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/22 12:49,棕颈钩嘴鹛,Pomatorhinus ruficollis,Streak-breasted Scimitar Babbler,Babbler,SBSB,,,Timaliidae,107.779591,33.599481,1226,3,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/22 12:49,黑领噪鹛,Pterorhinus pectoralis,Greater Necklaced Laughingthrush,Babbler,GRNE,Yes,,Leiothrichidae,107.779598,33.599468,1227,4,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/22 13:00,领雀嘴鹎,Spizixos semitorques,Collared Finchbill,Others,COFI,#N/A,,Pycnonotidae,107.779678,33.599478,1226,10,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/22 13:00,红头长尾山雀,Aegithalos concinnus,Black-throated Bushtit,Tit,BTBT,,,Aegithalidae,107.779678,33.599478,1226,10,M,,MC,,东河,Winter,M205,1,Y,11221251,m,205,2,4,4,无,有,Tits,,,,,
Foping,2024/11/22 13:00,棕颈钩嘴鹛,Pomatorhinus ruficollis,Streak-breasted Scimitar Babbler,Babbler,SBSB,,,Timaliidae,107.779678,33.599478,1226,2,M,,MC,,东河,Winter,M205,2,,,m,,,,,,,,,,,,
Foping,2024/11/22 13:00,绿翅短脚鹎,Ixos mcclellandii,Mountain Bulbul,Others,MOBU,,,Pycnonotidae,107.779678,33.599478,1226,1,M,,MC,,东河,Winter,M205,3,,,,,,,,,,,,,,,
Foping,2024/11/22 13:00,沼泽山雀,Poecile palustris,Marsh Tit,Tit,MATI,,,Paridae,107.779678,33.599478,1226,1,M,,MC,,东河,Winter,M205,4,,,,,,,,,,,,,,,
Foping,2024/11/22 13:30,黑喉山雀,Poecile hypermelaenus,Black-bibbed Tit,Tit,BLTI,#N/A,,Paridae,107.782909,33.597343,1272,5,M,,MC,,东河,Winter,M206,1,Y,11221320,m之前就有很多,206,1,5,5,有,有,Both,,,,,
Foping,2024/11/22 13:31,棕颈钩嘴鹛,Pomatorhinus ruficollis,Streak-breasted Scimitar Babbler,Babbler,SBSB,,,Timaliidae,107.782909,33.597343,1272,3,M,,MC,,东河,Winter,M206,2,,,m,,,,,,,,,,,,
Foping,2024/11/22 13:31,普通䴓,Sitta europaea,Eurasian Nuthatch,Others,EUNU,,,Sittidae,107.782891,33.59712,1275,2,M,,MC,,东河,Winter,M206,3,,,m,,,,,,,,,,,,
Foping,2024/11/22 13:31,沼泽山雀,Poecile palustris,Marsh Tit,Tit,MATI,,,Paridae,107.782891,33.59712,1275,5,M,,MC,,东河,Winter,M206,4,,,,,,,,,,,,,,,
Foping,2024/11/22 13:31,绿翅短脚鹎,Ixos mcclellandii,Mountain Bulbul,Others,MOBU,,,Pycnonotidae,107.782891,33.59712,1275,2,M,,MC,,东河,Winter,M206,5,,,,,,,,,,,,,,,
Foping,2024/11/22 13:38,领鸺鹠,Taenioptynx brodiei,Collared Owlet,Others,COOW,#N/A,,Strigidae,107.782891,33.59712,1275,1,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/22 13:40,白颊噪鹛,Pterorhinus sannio,White-browed Laughingthrush,Babbler,WBLT,#N/A,,Leiothrichidae,107.782891,33.59712,1275,3,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/22 13:40,矛纹草鹛,Pterorhinus lanceolatus,Chinese Babax,Babbler,CHBA,#N/A,,Leiothrichidae,107.782994,33.597161,1284,4,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/22 14:05,绿翅短脚鹎,Ixos mcclellandii,Mountain Bulbul,Others,MOBU,,,Pycnonotidae,107.777091,33.599578,1193,3,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/22 14:05,黑喉山雀,Poecile hypermelaenus,Black-bibbed Tit,Tit,BLTI,#N/A,,Paridae,107.777091,33.599578,1193,2,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/22 14:44,棕头鸦雀,Suthora webbiana,Vinous-throated Parrotbill,Babbler,VIPA,#N/A,,Paradoxornithidae,107.76673,33.58794,1157,30,M,,MC,,凉风垭,Winter,M207,1,Y,11221430,mf有叫声喔,207,1,1,1,有,无,Babbler,,,,,
Foping,2024/11/23 08:59,白头鹎,Pycnonotus sinensis,Light-vented Bulbul,Others,LVBU,,,Pycnonotidae,107.771486,33.591888,1179,50,,,,,凉风垭,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/23 08:59,黄臀鹎,Pycnonotus xanthorrhous,Brown-breasted Bulbul,Others,BBBB,#N/A,,Pycnonotidae,107.771568,33.591956,1179,5,,,,,凉风垭,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/23 09:00,山斑鸠,Streptopelia orientalis,Oriental Turtle Dove,Others,ORTU,#N/A,,Columbidae,107.771476,33.591821,1179,2,,,,,凉风垭,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/23 09:22,黑领噪鹛,Pterorhinus pectoralis,Greater Necklaced Laughingthrush,Babbler,GRNE,Yes,,Leiothrichidae,107.778445,33.606628,1213,4,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/23 09:30,白喉噪鹛,Pterorhinus albogularis,White-throated Laughingthrush,Babbler,WHLA,#N/A,,Leiothrichidae,107.780119,33.608536,1254,4,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/23 09:30,红嘴蓝鹊,Urocissa erythroryncha,Red-billed Blue Magpie,Others,RBBM,,,Corvidae,107.780043,33.60833,1248,5,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/23 09:31,白冠燕尾,Enicurus leschenaulti,White-crowned Forktail,Others,WCFT,#N/A,,Muscicapidae,107.779921,33.608119,1340,2,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/23 09:42,白喉噪鹛,Pterorhinus albogularis,White-throated Laughingthrush,Babbler,WHLA,#N/A,,Leiothrichidae,107.781566,33.610896,1254,50,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/23 09:50,小燕尾,Enicurus scouleri,Little Forktail,Others,LIFO,#N/A,,Muscicapidae,107.782518,33.611473,1272,1,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/23 10:01,鸳鸯,Aix galericulata,Mandarin Duck,Others,MADU,#N/A,,Anatidae,107.783893,33.612029,1230,6,,,,,东河,Winter,,,,11231004mepty,,,,,,,,,,,,,
Foping,2024/11/23 10:53,红尾水鸲,Phoenicurus fuliginosus,Plumbeous Water Redstart,Others,PLWA,#N/A,,Muscicapidae,107.777419,33.606316,1179,1,,,,,东河,Winter,,,,11231022empty,,,,,,,,,,,,,
Foping,2024/11/23 13:53,噪鹃,Eudynamys scolopaceus,Asian Koel,Others,ASKO,#N/A,,Cuculidae,107.774609,33.596306,1203,1,,,,,凉风垭,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/23 13:59,棕颈钩嘴鹛,Pomatorhinus ruficollis,Streak-breasted Scimitar Babbler,Babbler,SBSB,,,Timaliidae,107.774574,33.596346,1198,3,M,,MC,,凉风垭,Winter,M208,1,Y,11231350,m,208,1,1,1,有,无,Babbler,,,,,
Foping,2024/11/23 14:01,黑领噪鹛,Pterorhinus pectoralis,Greater Necklaced Laughingthrush,Babbler,GRNE,Yes,,Leiothrichidae,107.774678,33.596319,1201,20,,,,,凉风垭,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/23 15:38,喜鹊,Pica serica,Oriental Magpie,Others,ORMA,#N/A,,Corvidae,107.770863,33.591999,1153,30,,,,,凉风垭,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/23 15:38,红尾水鸲,Phoenicurus fuliginosus,Plumbeous Water Redstart,Others,PLWA,#N/A,,Muscicapidae,107.770833,33.591976,1154,1,,,,,凉风垭,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/23 15:38,白头鹎,Pycnonotus sinensis,Light-vented Bulbul,Others,LVBU,,,Pycnonotidae,107.770731,33.591726,1153,20,,,,,凉风垭,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/23 15:54,黑喉山雀,Poecile hypermelaenus,Black-bibbed Tit,Tit,BLTI,#N/A,,Paridae,107.772373,33.592983,1148,10,M,,MC,,凉风垭,Winter,M209,1,Y,11231544,m,209,1,3,2,无,有,Tits,,,,,
Foping,2024/11/23 15:55,白颊噪鹛,Pterorhinus sannio,White-browed Laughingthrush,Babbler,WBLT,#N/A,,Leiothrichidae,107.772378,33.592978,1145,6,M,,,,凉风垭,Winter,M209,2,,,m不叫,,,,,,,,,,,,
Foping,2024/11/23 15:55,黄喉鹀,Emberiza elegans,Yellow-throated Bunting,Others,YEBU,#N/A,,Emberizidae,107.772363,33.593001,1144,1,M,,MC,,凉风垭,Winter,M209,3,,,,,,,,,,,,,,,
Foping,2024/11/23 15:55,灰头灰雀,Pyrrhula erythaca,Grey-headed Bullfinch,Others,GHBF,#N/A,,Fringillidae,107.772805,33.59324,1149,5,,,,,凉风垭,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/23 16:15,黄腹山雀,Pardaliparus venustulus,Yellow-bellied Tit,Tit,YEBE,#N/A,,Paridae,107.772043,33.594633,1153,6,,F,,,凉风垭,Winter,F49,1,,,f,,,,,,,,,49,2,,Tits
Foping,2024/11/23 16:17,普通䴓,Sitta europaea,Eurasian Nuthatch,Others,EUNU,,,Sittidae,107.772041,33.594586,1150,6,,F,,,凉风垭,Winter,F49,2,,,f,,,,,,,,,,,,
Foping,2024/11/23 16:24,蓝额红尾鸲,Phoenicurus frontalis,Blue-fronted Redstart,Others,BFRS,#N/A,,Muscicapidae,107.772401,33.595019,1149,4,,,,,凉风垭,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/24 09:24,红胁蓝尾鸲,Tarsiger cyanurus,Red-flanked Bluetail,Others,RFBT,,,Muscicapidae,107.758521,33.57162,1044,1,,,,,东河,Winter,,,,11240931empty,,,,,,,,,,,,,
Foping,2024/11/24 09:37,棕颈钩嘴鹛,Pomatorhinus ruficollis,Streak-breasted Scimitar Babbler,Babbler,SBSB,,,Timaliidae,107.757163,33.570633,1078,2,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/24 09:38,领鸺鹠,Taenioptynx brodiei,Collared Owlet,Others,COOW,#N/A,,Strigidae,107.757203,33.570616,1064,1,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/24 09:52,橙翅噪鹛,Trochalopteron elliotii,Elliot's Laughingthrush,Babbler,ELLA,#N/A,,Leiothrichidae,107.757203,33.570616,1064,1,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/24 09:52,灰头灰雀,Pyrrhula erythaca,Grey-headed Bullfinch,Others,GHBF,#N/A,,Fringillidae,107.758615,33.571646,1075,8,,,,,东河,Winter,,,,11240956扔火箭无反应,,,,,,,,,,,,,
Foping,2024/11/24 10:08,星头啄木鸟,Yungipicus canicapillus,Grey-capped Pygmy Woodpecker,Others,GCPW,,,Picidae,107.759815,33.574157,1085,2,M,,MC,,东河,Winter,M210,1,Y,11241012,m前,210,2,5,5,无,有,Tits,,,,,
Foping,2024/11/24 10:18,黑喉山雀,Poecile hypermelaenus,Black-bibbed Tit,Tit,BLTI,#N/A,,Paridae,107.759959,33.574133,1110,4,M,,MC,,东河,Winter,M210,2,,,m前,,,,,,,,,,,,
Foping,2024/11/24 10:18,斑姬啄木鸟,Picumnus innominatus,Speckled Piculet,Others,SPPI,,,Picidae,107.759933,33.574128,1109,1,M,,MC,,东河,Winter,M210,3,,,m,,,,,,,,,,,,
Foping,2024/11/24 10:19,绿翅短脚鹎,Ixos mcclellandii,Mountain Bulbul,Others,MOBU,,,Pycnonotidae,107.759916,33.574123,1106,1,M,,MC,,东河,Winter,M210,4,,,m,,,,,,,,,,,,
Foping,2024/11/24 10:19,棕胸蓝姬鹟,Ficedula hyperythra,Snowy-browed Flycatcher,Others,SNFL,#N/A,,Muscicapidae,107.759916,33.574123,1106,1,M,,MC,,东河,Winter,M210,5,,,,,,,,,,,,,,,
Foping,2024/11/24 10:19,大斑啄木鸟,Dendrocopos major,Great Spotted Woodpecker,Others,GSWP,,,Picidae,107.759978,33.574093,1103,1,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/24 10:25,普通䴓,Sitta europaea,Eurasian Nuthatch,Others,EUNU,,,Sittidae,107.760453,33.574456,1106,1,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/24 10:39,蓝额红尾鸲,Phoenicurus frontalis,Blue-fronted Redstart,Others,BFRS,#N/A,,Muscicapidae,107.760154,33.577661,1077,2,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Foping,2024/11/24 10:41,橙翅噪鹛,Trochalopteron elliotii,Elliot's Laughingthrush,Babbler,ELLA,#N/A,,Leiothrichidae,107.760061,33.577818,1077,1,,,,,东河,Winter,,,,,,,,,,,,,,,,,
Shennongjia,2024/11/26 09:14,黑喉山雀,Poecile hypermelaenus,Black-bibbed Tit,Tit,BLTI,#N/A,,Paridae,110.340531,31.560938,2000,4,,,,,板仓,Winter,M211,,,11260858,m,211,2,4,4,有,有,Both,,,,,
Shennongjia,2024/11/26 09:14,煤山雀,Periparus ater,Coal Tit,Tit,COTI,,,Paridae,110.340531,31.560938,2000,3,M,,MC,,板仓,Winter,M211,1,Y,,m,,,,,,,,,,,,
Shennongjia,2024/11/26 09:14,普通䴓,Sitta europaea,Eurasian Nuthatch,Others,EUNU,,,Sittidae,110.340531,31.560938,2000,2,M,,MC,,板仓,Winter,M211,2,,,m,,,,,,,,,,,,
Shennongjia,2024/11/26 09:14,棕颈钩嘴鹛,Pomatorhinus ruficollis,Streak-breasted Scimitar Babbler,Babbler,SBSB,,,Timaliidae,110.340531,31.560938,2000,2,M,,MC,,板仓,Winter,M211,3,,,m很远,,,,,,,,,,,,
Shennongjia,2024/11/26 09:41,银喉长尾山雀,Aegithalos glaucogularis,Silver-throated Bushtit,Tit,SVBT,#N/A,,Aegithalidae,110.341873,31.557603,1906,6,,,,,板仓,Winter,,,,,,,,,,,,,,,,,
Shennongjia,2024/11/26 10:02,黑喉山雀,Poecile hypermelaenus,Black-bibbed Tit,Tit,BLTI,#N/A,,Paridae,110.342661,31.555369,1878,1,M,,MC,,板仓,Winter,M212,1,Y,11260956,m右上20m,212,0,2,2,无,有,Tits,,,,,
Shennongjia,2024/11/26 10:03,棕颈钩嘴鹛,Pomatorhinus ruficollis,Streak-breasted Scimitar Babbler,Babbler,SBSB,,,Timaliidae,110.342661,31.555369,1878,2,M,,MC,,板仓,Winter,M212,2,,,m左30m,,,,,,,,,,,,
Shennongjia,2024/11/26 10:26,银喉长尾山雀,Aegithalos glaucogularis,Silver-throated Bushtit,Tit,SVBT,#N/A,,Aegithalidae,110.342296,31.554989,1869,4,,F,,,板仓,Winter,F50,2,,,f,,,,,,,,,,,,
Shennongjia,2024/11/26 10:26,绿背山雀,Parus monticolus,Green-backed Tit,Tit,GBTI,,,Paridae,110.342296,31.554989,1869,3,,F,,,板仓,Winter,F50,1,Y,11261019,f,,,,,,,,,50,5,1,Tits
Shennongjia,2024/11/26 10:27,黑喉山雀,Poecile hypermelaenus,Black-bibbed Tit,Tit,BLTI,#N/A,,Paridae,110.342296,31.554989,1869,2,,F,,,板仓,Winter,F50,3,,,f,,,,,,,,,,,,
Shennongjia,2024/11/26 10:27,普通䴓,Sitta europaea,Eurasian Nuthatch,Others,EUNU,,,Sittidae,110.342296,31.554989,1869,1,,F,,,板仓,Winter,F50,5,,,这家伙一直在叫,,,,,,,,,,,,
Shennongjia,2024/11/26 10:28,蓝额红尾鸲,Phoenicurus frontalis,Blue-fronted Redstart,Others,BFRS,#N/A,,Muscicapidae,110.342296,31.554989,1869,3,,F,,AC,板仓,Winter,F50,4,,,f,,,,,,,,,,,,
Shennongjia,2024/11/26 15:29,栗颈凤鹛,Staphida torqueola,Indochinese Yuhina,Babbler,INYU,#N/A,,Zosteropidae,110.396476,31.501279,1452,12,M,,MC,,板仓,Winter,M213,3,,,m,,,,,,,,,,,,
Shennongjia,2024/11/26 15:29,红头长尾山雀,Aegithalos concinnus,Black-throated Bushtit,Tit,BTBT,,,Aegithalidae,110.396361,31.501275,1455,10,M,,MC,,板仓,Winter,M213,2,,,m,,,,,,,,,,,,
Shennongjia,2024/11/26 15:29,绿翅短脚鹎,Ixos mcclellandii,Mountain Bulbul,Others,MOBU,,,Pycnonotidae,110.396368,31.501284,1456,3,M,,MC,,板仓,Winter,M213,1,Y,11261521,m,213,3,4,4,有,有,Both,,,,,
Shennongjia,2024/11/26 15:32,蓝额红尾鸲,Phoenicurus frontalis,Blue-fronted Redstart,Others,BFRS,#N/A,,Muscicapidae,110.396476,31.501279,1452,3,M,,MC,,板仓,Winter,M213,4,,,m,,,,,,,,,,,,
Shennongjia,2024/11/26 15:44,白冠燕尾,Enicurus leschenaulti,White-crowned Forktail,Others,WCFT,#N/A,,Muscicapidae,110.400493,31.499526,1521,1,,,,,板仓,Winter,,,,,,,,,,,,,,,,,
Shennongjia,2024/11/26 15:50,灰头灰雀,Pyrrhula erythaca,Grey-headed Bullfinch,Others,GHBF,#N/A,,Fringillidae,110.401077,31.499517,1547,5,,,,,板仓,Winter,,,,,,,,,,,,,,,,,
Shennongjia,2024/11/26 16:06,红头长尾山雀,Aegithalos concinnus,Black-throated Bushtit,Tit,BTBT,,,Aegithalidae,110.403369,31.497893,1584,10,M,,MC,,板仓,Winter,M214,1,Y,11261600,m来快走快,214,2,3,3,无,有,Tits,,,,,
Shennongjia,2024/11/26 16:06,黑喉山雀,Poecile hypermelaenus,Black-bibbed Tit,Tit,BLTI,#N/A,,Paridae,110.403369,31.497893,1584,6,M,,MC,,板仓,Winter,M214,2,,,m来慢一点最近最持久,,,,,,,,,,,,
Shennongjia,2024/11/26 16:07,蓝额红尾鸲,Phoenicurus frontalis,Blue-fronted Redstart,Others,BFRS,#N/A,,Muscicapidae,110.403369,31.497893,1584,3,M,,MC,,板仓,Winter,M214,3,,,,,,,,,,,,,,,
Shennongjia,2024/11/26 16:29,大斑啄木鸟,Dendrocopos major,Great Spotted Woodpecker,Others,GSWP,,,Picidae,110.403039,31.499196,1635,2,,,,,板仓,Winter,,,,,,,,,,,,,,,,,
Shennongjia,2024/11/27 08:20,红嘴蓝鹊,Urocissa erythroryncha,Red-billed Blue Magpie,Others,RBBM,,,Corvidae,110.299428,31.494496,2151,3,,,,,大龙潭,Winter,,,,,,,,,,,,,,,,,
Shennongjia,2024/11/27 08:35,黑冠山雀,Periparus rubidiventris,Rufous-vented Tit,Tit,RUTI,,,Paridae,110.298528,31.494461,2162,8,M,,MC,,大龙潭,Winter,M215,1,Y,11270823,m前有，也许不止一种，回去听,215,2,3,3,无,有,Tits,,,,,
Shennongjia,2024/11/27 08:35,橙翅噪鹛,Trochalopteron elliotii,Elliot's Laughingthrush,Babbler,ELLA,#N/A,,Leiothrichidae,110.298528,31.494461,2162,3,M,,MC,,大龙潭,Winter,M215,2,,,m,,,,,,,,,,,,
Shennongjia,2024/11/27 08:35,褐冠山雀,Lophophanes dichrous,Grey-crested Tit,Tit,GCTI,,,Paridae,110.298528,31.494461,2162,5,M,,MC,,大龙潭,Winter,M215,3,,,m,,,,,,,,,,,,
Shennongjia,2024/11/27 08:35,大斑啄木鸟,Dendrocopos major,Great Spotted Woodpecker,Others,GSWP,,,Picidae,110.298528,31.494461,2162,1,,,,,大龙潭,Winter,,,,,,,,,,,,,,,,,
Shennongjia,2024/11/27 09:11,黑喉山雀,Poecile hypermelaenus,Black-bibbed Tit,Tit,BLTI,#N/A,,Paridae,110.302348,31.494666,2142,5,M,,MC,,大龙潭,Winter,M216,1,Y,11270901,m,216,2,5,4,无,有,Tits,,,,,
Shennongjia,2024/11/27 09:11,黑冠山雀,Periparus rubidiventris,Rufous-vented Tit,Tit,RUTI,,,Paridae,110.302348,31.494666,2142,6,M,,MC,,大龙潭,Winter,M216,2,,,m,,,,,,,,,,,,
Shennongjia,2024/11/27 09:11,黑冠山雀,Periparus rubidiventris,Rufous-vented Tit,Tit,RUTI,,,Paridae,110.302348,31.494666,2142,6,,F,,,大龙潭,Winter,F51,2,,,f,,,,,,,,,,,,
Shennongjia,2024/11/27 09:11,黑喉山雀,Poecile hypermelaenus,Black-bibbed Tit,Tit,BLTI,#N/A,,Paridae,110.302348,31.494666,2142,5,,F,,,大龙潭,Winter,F51,1,,,f,,,,,,,,,51,4,,Tits
Shennongjia,2024/11/27 09:12,褐冠山雀,Lophophanes dichrous,Grey-crested Tit,Tit,GCTI,,,Paridae,110.302348,31.494666,2142,4,M,,MC,,大龙潭,Winter,M216,3,,,m,,,,,,,,,,,,
Shennongjia,2024/11/27 09:12,普通䴓,Sitta europaea,Eurasian Nuthatch,Others,EUNU,,,Sittidae,110.302348,31.494666,2142,3,M,,MC,,大龙潭,Winter,M216,4,,,m,,,,,,,,,,,,
Shennongjia,2024/11/27 09:12,褐冠山雀,Lophophanes dichrous,Grey-crested Tit,Tit,GCTI,,,Paridae,110.302348,31.494666,2142,4,,F,,,大龙潭,Winter,F51,3,,,f,,,,,,,,,,,,
Shennongjia,2024/11/27 09:12,普通䴓,Sitta europaea,Eurasian Nuthatch,Others,EUNU,,,Sittidae,110.302348,31.494666,2142,3,,F,,,大龙潭,Winter,F51,4,,,f,,,,,,,,,,,,
Shennongjia,2024/11/27 09:13,四川旋木雀,Certhia tianquanensis,Sichuan Treecreeper,Others,SITR,#N/A,,Certhiidae,110.302348,31.494666,2142,2,M,,MC,,大龙潭,Winter,M216,5,,,m,,,,,,,,,,,,
Shennongjia,2024/11/27 10:28,煤山雀,Periparus ater,Coal Tit,Tit,COTI,,,Paridae,110.309391,31.478936,2288,5,M,,MC,,大龙潭,Winter,M217,1,Y,11271014,m,217,1,5,3,无,有,Tits,,,,,
Shennongjia,2024/11/27 10:28,黑冠山雀,Periparus rubidiventris,Rufous-vented Tit,Tit,RUTI,,,Paridae,110.309418,31.478981,2292,4,M,,MC,,大龙潭,Winter,M217,2,,,m,,,,,,,,,,,,
Shennongjia,2024/11/27 10:28,褐冠山雀,Lophophanes dichrous,Grey-crested Tit,Tit,GCTI,,,Paridae,110.309419,31.478981,2294,4,M,,MC,,大龙潭,Winter,M217,3,,,m,,,,,,,,,,,,
Shennongjia,2024/11/27 10:28,灰头雀鹛,Fulvetta cinereiceps,Grey-hooded Fulvetta,Babbler,GRFU,#N/A,,Paradoxornithidae,110.309361,31.478983,2306,8,M,,,,大龙潭,Winter,M217,4,,,m姗姗来迟,,,,,,,,,,,,
Shennongjia,2024/11/27 10:29,戴菊,Regulus regulus,Goldcrest,Others,GOCR,,,Regulidae,110.309303,31.478963,2311,2,M,,,,大龙潭,Winter,M217,5,,,m,,,,,,,,,,,,
Shennongjia,2024/11/27 12:42,黑喉山雀,Poecile hypermelaenus,Black-bibbed Tit,Tit,BLTI,#N/A,,Paridae,110.191711,31.456356,2349,3,M,,MC,,太子垭,Winter,M218,1,Y,11271232,m,218,1,3,3,无,有,Tits,,,,,
Shennongjia,2024/11/27 12:42,黑冠山雀,Periparus rubidiventris,Rufous-vented Tit,Tit,RUTI,,,Paridae,110.191605,31.456316,2349,4,M,,MC,,太子垭,Winter,M218,2,,,m,, ,,,,,,,,,,
